Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
639bdf999f89ec7e97f318c2,5c3e5b3f3885c10001e23746,APPROVED,2022-12-16T03:01:48.519000Z,2022-12-16T03:05:20.683000Z,2022-12-16T14:49:13.099000,2022-12-16T03:05:21.079985Z,213,C177C1KX,707,English,22,Female,White,United States,United States,United States,English,Yes,Other
639bdfa04d221828e3bfc323,5df42ba7b199e4308719f2b2,APPROVED,2022-12-16T03:03:29.194000Z,2022-12-16T03:07:00.483000Z,2022-12-16T14:49:13.247000,2022-12-16T03:07:00.868773Z,212,C177C1KX,78,English,50,Female,White,New Zealand,New Zealand,New Zealand,English,No,Full-Time
639bdfea82093b6ffcdaad14,63653dfe560d053f1598eeac,APPROVED,2022-12-16T03:03:08.973000Z,2022-12-16T03:04:39.865000Z,2022-12-16T14:49:02.624000,2022-12-16T03:04:40.291617Z,91,C177C1KX,70,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
639be039a693214d3212e767,631bf96cdf83ffb8f4a7fab8,APPROVED,2022-12-16T03:04:25.018000Z,2022-12-16T03:37:41.866000Z,2022-12-16T14:49:02.732000,2022-12-16T03:37:42.293688Z,1997,C177C1KX,467,English,23,Male,Black,United States,United States,United States,English,Yes,Part-Time
639be04ce34457ba51ae728d,5caa183a9ac82a001631374e,APPROVED,2022-12-16T03:04:52.023000Z,2022-12-16T03:06:26.443000Z,2022-12-16T14:49:02.836000,2022-12-16T03:06:26.851469Z,95,C177C1KX,1801,English,38,Male,White,United States,United States,United States,English,No,Full-Time
639be0602fd83217f71b58f0,6393da4dd62a68bec4f4661c,APPROVED,2022-12-16T03:05:10.711000Z,2022-12-16T03:08:43.570000Z,2022-12-16T14:49:13.370000,2022-12-16T03:08:43.941772Z,213,C177C1KX,4,English,30,Female,White,Australia,Australia,Australia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639be09bf2d35c74d0afe654,5b33034d975e260001e981c9,APPROVED,2022-12-16T03:06:05.898000Z,2022-12-16T03:07:37.020000Z,2022-12-16T14:49:13.487000,2022-12-16T03:07:37.442375Z,92,C177C1KX,938,English,27,Female,White,United States,United States,United States,English,Yes,Other
639be09f1daf69591626938b,5d0e459e86e343000141468d,APPROVED,2022-12-16T03:06:12.352000Z,2022-12-16T03:09:33.139000Z,2022-12-16T14:49:13.631000,2022-12-16T03:09:33.516589Z,201,C177C1KX,842,English,69,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639be0e8bf4606512510ee51,61001ebb5adab4eabab44872,APPROVED,2022-12-16T03:07:20.946000Z,2022-12-16T03:09:11.791000Z,2022-12-16T14:49:16.825000,2022-12-16T03:09:12.163664Z,111,C177C1KX,162,English,24,Female,Other,Canada,Canada,Canada,English,No,Full-Time
639be0f1ab280a12d6daad3e,5770de783ac68100019d77af,APPROVED,2022-12-16T03:07:31.743000Z,2022-12-16T03:10:55.081000Z,2022-12-16T14:49:02.944000,2022-12-16T03:10:55.492403Z,204,C177C1KX,220,English,31,Male,White,Australia,Australia,Australia,English,No,Unemployed (and job seeking)
639be11a5346e5915d6b878b,60cba33aa66d767b09f8e9e9,APPROVED,2022-12-16T03:09:07.364000Z,2022-12-16T03:16:45.716000Z,2022-12-16T14:49:03.052000,2022-12-16T03:16:46.071405Z,459,C177C1KX,2515,English,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639be12149bb9a2576f3189f,5de90d6405263f000a4ed586,APPROVED,2022-12-16T03:08:20.477000Z,2022-12-16T03:11:03.978000Z,2022-12-16T14:49:03.156000,2022-12-16T03:11:04.385999Z,164,C177C1KX,1342,English,39,Male,White,United States,United States,United States,English,No,Full-Time
639be16486c1c9b1bca078a3,62dd5f891a6f2eecfbb147c8,APPROVED,2022-12-16T03:09:24.725000Z,2022-12-16T03:13:13.021000Z,2022-12-16T14:49:03.265000,2022-12-16T03:13:13.460225Z,229,C177C1KX,473,English,36,Male,White,United States,United States,United States,English,No,Full-Time
639be16b1b1ece8a5b190c8f,5cc3754ba757bd0015332a48,APPROVED,2022-12-16T03:09:31.148000Z,2022-12-16T03:15:09.419000Z,2022-12-16T14:49:16.954000,2022-12-16T03:15:09.871314Z,339,C177C1KX,303,English,32,Female,White,Canada,Canada,Canada,English,Yes,Full-Time
639be1830ebe571d5310ee0b,610708b292ddae13746fb1ac,APPROVED,2022-12-16T03:09:59.365000Z,2022-12-16T03:11:45.769000Z,2022-12-16T14:49:17.099000,2022-12-16T03:11:46.212692Z,107,C177C1KX,314,English,22,Female,Mixed,United States,United States,United States,English,Yes,Other
639be19183e0217c22daad25,5d4cdc63ec9aa0000112ae43,APPROVED,2022-12-16T03:10:11.857000Z,2022-12-16T03:13:38.113000Z,2022-12-16T14:49:03.373000,2022-12-16T03:13:38.539341Z,207,C177C1KX,485,English,37,Male,Other,United States,United States,United States,English,No,Full-Time
639be1b475c90823b69cee0a,5fb2a36beb05718ea82fa6ff,APPROVED,2022-12-16T03:10:50.427000Z,2022-12-16T03:12:56.360000Z,2022-12-16T14:49:17.233000,2022-12-16T03:12:56.728739Z,126,C177C1KX,194,English,28,Female,White,Canada,Canada,Canada,English,Yes,Part-Time
639be232ca68bb55ee602434,581d5500930a280001062d83,APPROVED,2022-12-16T03:12:55.028000Z,2022-12-16T03:16:39.137000Z,2022-12-16T14:49:17.365000,2022-12-16T03:16:39.485667Z,225,C177C1KX,2590,English,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639be2406dbb43e07710ee39,63936678df6e08d7f8366b56,APPROVED,2022-12-16T03:13:09.865000Z,2022-12-16T03:17:26.298000Z,2022-12-16T14:49:17.498000,2022-12-16T03:17:26.772341Z,257,C177C1KX,4,English,24,Female,Asian,Australia,Australia,Australia,English,No,Full-Time
639be29a3a744a9dc010ee19,60fee7266b5eea02c3563a26,APPROVED,2022-12-16T03:14:44.159000Z,2022-12-16T03:16:05.483000Z,2022-12-16T14:49:17.622000,2022-12-16T03:16:05.826232Z,82,C177C1KX,75,English,31,Female,White,Canada,Canada,Slovakia,English,No,Full-Time
639bed4e0b6451b99b9cee0c,60ffb8a8cfdd58e8f1550e59,APPROVED,2022-12-16T04:00:17.984000Z,2022-12-16T04:03:15.975000Z,2022-12-16T14:49:17.759000,2022-12-16T04:03:16.582707Z,178,C177C1KX,94,English,20,Female,White,Canada,Canada,Canada,English,Yes,Part-Time
639c6e7d6e902f445fd91d18,5e946bbcc6ec097a16d2bc22,APPROVED,2022-12-16T13:11:27.055000Z,2022-12-16T13:14:21.095000Z,2022-12-16T14:49:17.890000,2022-12-16T13:14:21.514929Z,175,C177C1KX,644,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639c6ec38287d2afd37140b4,6284049591dc2c6570e93482,APPROVED,2022-12-16T13:12:37.804000Z,2022-12-16T13:15:10.434000Z,2022-12-16T14:49:03.483000,2022-12-16T13:15:10.761331Z,153,C177C1KX,181,English,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
639c6ed238345cbff4bd7f02,60e771826453c010d62b89b4,APPROVED,2022-12-16T13:12:55.243000Z,2022-12-16T13:15:46.772000Z,2022-12-16T14:49:18.056000,2022-12-16T13:15:47.185139Z,172,C177C1KX,180,English,48,Female,White,United Kingdom,Ireland,United Kingdom,English,No,Full-Time
639c6ed5730e15ac0781cba5,5c768428ffaec400166c093d,APPROVED,2022-12-16T13:12:56.653000Z,2022-12-16T13:18:06.924000Z,2022-12-16T14:49:18.197000,2022-12-16T13:18:07.317346Z,311,C177C1KX,409,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c6ee171b41c316f77a6ab,62fcc87b89f17c39f2bf27f7,APPROVED,2022-12-16T13:13:07.187000Z,2022-12-16T13:16:49.766000Z,2022-12-16T14:49:18.336000,2022-12-16T13:16:50.461988Z,223,C177C1KX,57,English,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
639c6f05c5d53ca0a302f87d,61091c742ad4c784f6fcce9d,APPROVED,2022-12-16T13:13:49.825000Z,2022-12-16T13:17:31.084000Z,2022-12-16T14:49:18.502000,2022-12-16T13:17:31.483945Z,222,C177C1KX,39,English,28,Female,White,Canada,Canada,Canada,English,No,Full-Time
639c6f13c242dbbc53ecbca2,60b93a0e8689bad10fd7b17a,APPROVED,2022-12-16T13:14:01.943000Z,2022-12-16T13:17:11.978000Z,2022-12-16T14:49:18.650000,2022-12-16T13:17:12.366648Z,191,C177C1KX,298,English,26,Female,Black,Nigeria,Germany,Nigeria,English,Yes,Part-Time
639c6f25624e58d500f318dd,60a55b2b2c245756335974ee,APPROVED,2022-12-16T13:14:13.594000Z,2022-12-16T13:18:17.606000Z,2022-12-16T14:49:18.779000,2022-12-16T13:18:18.052006Z,245,C177C1KX,265,English,29,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
639c6fb0b4d4d7e87a10ee46,5d53c753cdaa7a000101dd14,APPROVED,2022-12-16T13:16:36.068000Z,2022-12-16T13:20:05.138000Z,2022-12-16T14:49:18.912000,2022-12-16T13:20:05.500880Z,210,C177C1KX,932,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
639c70edfdfca9d1a2bfc349,613ea3f427c60743c3bcf04c,REJECTED,2022-12-16T13:21:53.448000Z,2022-12-16T13:25:16.609000Z,2022-12-16T14:54:07.450000Z,2022-12-16T13:25:17.038000Z,204,NOCODE,74,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
639c70f60edab0edb8d91ce5,5db306ae679c65000bb4bb9a,APPROVED,2022-12-16T13:22:01.024000Z,2022-12-16T13:24:24.704000Z,2022-12-16T14:49:03.594000,2022-12-16T13:24:25.118590Z,144,C177C1KX,894,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c7136379e9fa669e93895,60a348f57b14d0e81672a315,APPROVED,2022-12-16T13:23:16.273000Z,2022-12-16T13:25:18.788000Z,2022-12-16T14:49:03.698000,2022-12-16T13:25:19.160282Z,123,C177C1KX,116,English,25,Male,Mixed,Canada,Canada,Canada,English,No,Unemployed (and job seeking)
639c71495bab8f9aa4bd7f1f,5c2e9e4b9396d000016214de,APPROVED,2022-12-16T13:23:30.534000Z,2022-12-16T13:25:54.364000Z,2022-12-16T14:49:03.804000,2022-12-16T13:25:54.715956Z,144,C177C1KX,753,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
639c7152fbe1fe333b317ec4,5a4e7de01471d10001658776,APPROVED,2022-12-16T13:23:34.068000Z,2022-12-16T13:24:51.205000Z,2022-12-16T14:49:03.910000,2022-12-16T13:24:51.600951Z,78,C177C1KX,587,English,32,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
639c71ded607bf6cbb12e75c,628ff919d843cc2a752e489a,APPROVED,2022-12-16T13:25:50.828000Z,2022-12-16T13:28:00.279000Z,2022-12-16T14:49:04.020000,2022-12-16T13:28:00.603239Z,130,C177C1KX,1098,English,24,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c71f61db6675f5ca07898,612e84246be2cbd9a86173f8,APPROVED,2022-12-16T13:26:14.100000Z,2022-12-16T13:28:51.422000Z,2022-12-16T14:49:04.128000,2022-12-16T13:28:51.766997Z,158,C177C1KX,203,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c721462434249826b8782,60bf8f44f1188266dd8a3e85,APPROVED,2022-12-16T13:26:47.365000Z,2022-12-16T13:48:05.540000Z,2022-12-16T14:49:04.234000,2022-12-16T13:48:05.993546Z,1279,C177C1KX,505,English,DATA_EXPIRED,Male,White,United Kingdom,United Kingdom,Ireland,English,No,Full-Time
639c721ed37afa9ec6e0a181,601017ce4f1db9279c1f2b7c,APPROVED,2022-12-16T13:26:57.648000Z,2022-12-16T13:30:44.037000Z,2022-12-16T14:49:04.342000,2022-12-16T13:30:44.464605Z,227,C177C1KX,728,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c75d4a27139a396f318c1,5f69cc6f69949e00098d8295,APPROVED,2022-12-16T13:42:44.264000Z,2022-12-16T13:47:41.923000Z,2022-12-16T14:49:19.051000,2022-12-16T13:47:42.340119Z,298,C177C1KX,1109,English,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c75dcd607bf6cbb12e7ca,589095a6046bbb0001a52d2d,APPROVED,2022-12-16T13:42:56.781000Z,2022-12-16T13:45:19.105000Z,2022-12-16T14:49:19.184000,2022-12-16T13:45:19.498066Z,143,C177C1KX,1203,English,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c75dd6801c054d3e0db50,5b61d0768de04c000171cf1b,APPROVED,2022-12-16T13:43:01.177000Z,2022-12-16T13:45:24.808000Z,2022-12-16T14:49:19.320000,2022-12-16T13:45:25.225159Z,144,C177C1KX,965,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c75ddc36bd4cd256b8766,629d679fb4c7c6dbb69817d8,APPROVED,2022-12-16T13:42:57.024000Z,2022-12-16T13:45:27.413000Z,2022-12-16T14:49:19.453000,2022-12-16T13:45:27.890897Z,151,C177C1KX,700,English,40,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639c75e30f6f2f6f9ad02e85,629382914e43b1736f2b1233,APPROVED,2022-12-16T13:43:42.268000Z,2022-12-16T13:50:11.020000Z,2022-12-16T14:49:19.585000,2022-12-16T13:50:11.384484Z,389,C177C1KX,309,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Other
639c75e573f621e44c36df71,5e5667b3e5cbf4018c99991a,APPROVED,2022-12-16T13:43:04.486000Z,2022-12-16T13:45:37.394000Z,2022-12-16T14:49:19.749000,2022-12-16T13:45:37.804521Z,153,C177C1KX,498,"English, Punjabi",41,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c75ea0c5c301302455d02,5c4da47734ee9300011d2299,APPROVED,2022-12-16T13:43:10.595000Z,2022-12-16T13:50:43.417000Z,2022-12-16T14:49:19.890000,2022-12-16T13:50:43.841389Z,453,C177C1KX,1255,English,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c75eb07bb41b540e0a114,5d59a10aa17f570017307126,APPROVED,2022-12-16T13:43:10.885000Z,2022-12-16T13:49:49.683000Z,2022-12-16T14:49:04.450000,2022-12-16T13:49:50.061726Z,399,C177C1KX,1410,English,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c75ed644c86826281cbcb,5fff3b73f31eb501840d649d,APPROVED,2022-12-16T13:43:09.615000Z,2022-12-16T13:47:53.491000Z,2022-12-16T14:49:04.554000,2022-12-16T13:47:53.880375Z,284,C177C1KX,598,English,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c75ef8aee91f76b1b58f1,5e4e6e53f4bdd82b601f2e9a,APPROVED,2022-12-16T13:43:14.303000Z,2022-12-16T13:45:01.439000Z,2022-12-16T14:49:20.046000,2022-12-16T13:45:02.177667Z,108,C177C1KX,367,English,54,Female,White,United Kingdom,Ireland,United Kingdom,English,No,Full-Time
639c75f0b250b9f5ce029787,5e68d2b5576136000ba058a2,APPROVED,2022-12-16T13:43:21.696000Z,2022-12-16T13:46:27.642000Z,2022-12-16T14:49:04.659000,2022-12-16T13:46:28.070297Z,186,C177C1KX,1346,English,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c75f42d2d7ab7bc77a6db,604e202a885d13cdcdee5600,APPROVED,2022-12-16T13:43:21.311000Z,2022-12-16T13:47:26.474000Z,2022-12-16T14:49:04.769000,2022-12-16T13:47:26.851443Z,246,C177C1KX,28,English,38,Male,Asian,United States,Canada,Canada,English,No,Full-Time
639c75f4e91d8af166ab3529,5e686cc00ec2fc11d7fa6dc9,APPROVED,2022-12-16T13:43:16.029000Z,2022-12-16T13:46:14.447000Z,2022-12-16T14:49:20.206000,2022-12-16T13:46:14.937203Z,179,C177C1KX,747,English,51,Female,White,Canada,Canada,Canada,English,No,Full-Time
639c75f538d0a5d11702977d,5ea03ed29cb1f00672af3eda,APPROVED,2022-12-16T13:43:19.627000Z,2022-12-16T13:47:07.107000Z,2022-12-16T14:49:05.119000,2022-12-16T13:47:07.513715Z,228,C177C1KX,1183,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c75f6aec20aa1f803c9c1,6005331b282af2704b3e9854,APPROVED,2022-12-16T13:43:18.368000Z,2022-12-16T13:48:44.218000Z,2022-12-16T14:49:20.374000,2022-12-16T13:48:45.121836Z,326,C177C1KX,320,English,30,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c7604d7dda355039cee2e,5707c536374137000ebbbc46,APPROVED,2022-12-16T13:43:36.957000Z,2022-12-16T13:46:35.122000Z,2022-12-16T14:49:05.227000,2022-12-16T13:46:35.535474Z,179,C177C1KX,1809,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c76086349b3e5a4602434,5ad4d7de546e150001b695b0,APPROVED,2022-12-16T13:43:58.864000Z,2022-12-16T13:45:54.910000Z,2022-12-16T14:49:05.341000,2022-12-16T13:45:55.289113Z,117,C177C1KX,1047,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c7627f3b057674e12e75b,6147977262b03875e6bb73d2,APPROVED,2022-12-16T13:44:11.836000Z,2022-12-16T13:46:53.639000Z,2022-12-16T14:49:05.444000,2022-12-16T13:46:54.000049Z,162,C177C1KX,864,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c7657ec801fa264bd7f0c,5ea1e407df1e160c7db497c7,APPROVED,2022-12-16T13:44:58.550000Z,2022-12-16T13:47:58.437000Z,2022-12-16T14:49:05.552000,2022-12-16T13:47:58.809708Z,180,C177C1KX,1129,English,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c766849320dbd05d02e24,63800fe1094fbe55eb2b2a35,APPROVED,2022-12-16T13:45:16.936000Z,2022-12-16T13:54:47.155000Z,2022-12-16T14:49:20.535000,2022-12-16T13:54:47.736255Z,571,C177C1KX,25,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
639c7694f7740ed5ec12e7d4,5c6d31b04e6ad40001f0b5c2,APPROVED,2022-12-16T13:46:00.300000Z,2022-12-16T13:48:05.443000Z,2022-12-16T14:49:05.657000,2022-12-16T13:48:05.798877Z,126,C177C1KX,968,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c79eb6e4ee66b9836dfa9,62029c60ef1cb18a1337c9d4,APPROVED,2022-12-16T14:00:15.012000Z,2022-12-16T14:04:54.948000Z,2022-12-16T14:49:20.680000,2022-12-16T14:04:55.641772Z,280,C177C1KX,519,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639c8569b0987b7a15ecbce7,60fd2085fa7bda3ebb89b558,APPROVED,2022-12-16T14:49:18.606000Z,2022-12-16T14:51:08.758000Z,2022-12-16T16:04:58.405000,2022-12-16T14:51:10.059073Z,111,C177C1KX,144,English,26,Female,White,Ireland,Ireland,Ireland,English,Yes,Full-Time
639c863c48de2e9df075c395,5f85734b8c8f2f01b956eeef,APPROVED,2022-12-16T14:52:43.995000Z,2022-12-16T14:55:55.939000Z,2022-12-16T16:05:03.438000,2022-12-16T14:55:56.370564Z,192,C177C1KX,691,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c865c50807e0c39bd7f16,614fcba0d71b7a527a512011,APPROVED,2022-12-16T14:53:19.849000Z,2022-12-16T14:56:54.275000Z,2022-12-16T16:04:58.530000,2022-12-16T14:56:54.711614Z,215,C177C1KX,175,English,43,Female,White,Canada,Canada,Canada,English,Yes,Part-Time
639c86702c3fc35713bd7f4a,60abb40fe8824c6f9007faeb,APPROVED,2022-12-16T14:53:39.630000Z,2022-12-16T15:02:53.884000Z,2022-12-16T16:04:58.644000,2022-12-16T15:02:54.291591Z,555,C177C1KX,119,English,25,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
639c86a3eab703713181cb92,62ec3b974b647a663dc21114,APPROVED,2022-12-16T14:54:35.505000Z,2022-12-16T14:58:26.187000Z,2022-12-16T16:05:03.556000,2022-12-16T14:58:26.618348Z,231,C177C1KX,183,English,22,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c86bc5ac85f346becbc9a,60b880518b31da36270782eb,APPROVED,2022-12-16T14:54:52.131000Z,2022-12-16T15:10:53.825000Z,2022-12-16T16:04:58.761000,2022-12-16T15:10:54.259988Z,962,C177C1KX,294,"English, Afrikaans",28,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
639c86dae56b7e801ebd7f11,5f85750a256d25010d68e377,APPROVED,2022-12-16T14:55:27.381000Z,2022-12-16T14:59:28.708000Z,2022-12-16T16:05:03.679000,2022-12-16T14:59:29.201590Z,242,C177C1KX,231,English,33,Male,White,Canada,Canada,Canada,English,No,Full-Time
639c86f082de88f83fd91cce,5fcfc5d2efeec61409aa6cf7,APPROVED,2022-12-16T14:55:46.504000Z,2022-12-16T14:58:04.112000Z,2022-12-16T16:04:58.885000,2022-12-16T14:58:04.581893Z,138,C177C1KX,158,English,22,Female,White,France,Italy,France,English,Yes,Full-Time
639c86fb6a7f034d48317ebf,603562fdba8e8db8fa33b1f1,APPROVED,2022-12-16T14:55:57.856000Z,2022-12-16T14:59:25.651000Z,2022-12-16T16:04:59.012000,2022-12-16T14:59:27.343088Z,208,C177C1KX,387,English,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
639c870503931df09d59bc4d,6056e89e532b129f52091452,APPROVED,2022-12-16T14:56:11.266000Z,2022-12-16T15:00:21.719000Z,2022-12-16T16:04:59.131000,2022-12-16T15:00:22.127485Z,251,C177C1KX,167,English,24,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
639c87065cdecbba04d280df,616889dc0a398a770bfd5fa8,APPROVED,2022-12-16T14:56:06.095000Z,2022-12-16T14:58:48.752000Z,2022-12-16T16:04:59.248000,2022-12-16T14:58:49.145336Z,163,C177C1KX,113,English,28,Female,White,Australia,Australia,Australia,English,No,Other
639c8722de7e9698bfa078b8,5ad20ccab438910001ac9b03,APPROVED,2022-12-16T14:56:36.947000Z,2022-12-16T15:00:13.393000Z,2022-12-16T16:04:59.372000,2022-12-16T15:00:14.032496Z,217,C177C1KX,611,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
639c8745d22c718e962d4e48,60ba54de9708db5ce1a03e48,APPROVED,2022-12-16T14:57:13.081000Z,2022-12-16T14:59:42.245000Z,2022-12-16T16:05:03.802000,2022-12-16T14:59:42.651132Z,150,C177C1KX,128,English,27,Male,White,Canada,Canada,Canada,English,No,Full-Time
639c875899ea5a56e1cb91f5,5970a273965d930001323b08,APPROVED,2022-12-16T14:57:32.370000Z,2022-12-16T15:00:55.035000Z,2022-12-16T16:04:59.492000,2022-12-16T15:00:55.496586Z,203,C177C1KX,1421,English,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c877fea3f8669df1050fa,61029cda476e7c53d886cee9,APPROVED,2022-12-16T14:58:10.690000Z,2022-12-16T15:00:17.821000Z,2022-12-16T16:04:59.611000,2022-12-16T15:00:18.217485Z,128,C177C1KX,123,English,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
639c878c46c3e72fe0afd9ad,60dd7e78241358532c6a9024,APPROVED,2022-12-16T14:58:25.749000Z,2022-12-16T15:01:21.392000Z,2022-12-16T16:04:59.729000,2022-12-16T15:01:21.777922Z,176,C177C1KX,525,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639c879e23eca3292059bc4a,60fee0955e35639c8f71fcf3,APPROVED,2022-12-16T14:58:39.746000Z,2022-12-16T15:01:31.224000Z,2022-12-16T16:04:59.844000,2022-12-16T15:01:31.684890Z,172,C177C1KX,235,English,22,Female,Other,Yemen,Netherlands,Yemen,English,Yes,Part-Time
639c87d7dca1084154ecbca6,5ff12028e6b281575462ddf6,APPROVED,2022-12-16T14:59:37.086000Z,2022-12-16T15:01:59.791000Z,2022-12-16T16:04:59.964000,2022-12-16T15:02:00.194825Z,143,C177C1KX,543,English,31,Female,Asian,Canada,Canada,Canada,English,No,Full-Time
639c87df828b07fa8ed28099,5def0431a506d95b31007a88,APPROVED,2022-12-16T14:59:43.355000Z,2022-12-16T15:05:27.715000Z,2022-12-16T16:05:00.083000,2022-12-16T15:05:30.324732Z,345,C177C1KX,788,English,68,Female,White,United Kingdom,Canada,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c87ed3aed5c163d1fa8b4,56b98f00769307000d12c021,APPROVED,2022-12-16T15:00:04.747000Z,2022-12-16T15:05:31.288000Z,2022-12-16T16:05:00.221000,2022-12-16T15:05:32.691334Z,327,C177C1KX,270,English,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c87f1a647fc6bb3d28069,5ab41678e1546900019b4b15,APPROVED,2022-12-16T15:00:01.442000Z,2022-12-16T15:02:50.160000Z,2022-12-16T16:05:00.337000,2022-12-16T15:02:50.539661Z,169,C177C1KX,939,English,38,Female,White,United Kingdom,Sweden,United Kingdom,English,No,Part-Time
639c87f3dca1084154ecbcaa,5c70974403f85b0001af8d5d,APPROVED,2022-12-16T15:03:16.412000Z,2022-12-16T15:09:19.580000Z,2022-12-16T16:05:03.922000,2022-12-16T15:09:20.043869Z,364,C177C1KX,317,English,39,Male,Asian,Pakistan,Canada,Canada,English,No,Full-Time
639c87f777168a63816b87b8,59a23b5d1bf9070001ce8d73,APPROVED,2022-12-16T15:00:18.877000Z,2022-12-16T15:06:58.623000Z,2022-12-16T16:05:00.455000,2022-12-16T15:06:59.064565Z,400,C177C1KX,607,English,76,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639c8804b23907091ae0a156,5da4688d64995200150bf08d,APPROVED,2022-12-16T15:00:22.611000Z,2022-12-16T15:03:35.544000Z,2022-12-16T16:05:00.568000,2022-12-16T15:03:35.954413Z,193,C177C1KX,365,English,46,Female,White,Canada,Canada,Canada,English,No,Full-Time
