session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61b7b4f5384165cfd8f734f9,6101d54cda47e718ce0cca8a,APPROVED,2021-12-13 21:05:16.233000,2021-12-13 21:08:58.649000,222.416,55,42,0,100,2021-12-13 21:12:09.237000,94C0A878,United Kingdom,New Zealand,Full-Time,English,United Kingdom,Male,No
61b7b4f574ddaae749d2fe2e,5e957b3740aaf48f56b24c7d,APPROVED,2021-12-13 21:03:07.509000,2021-12-13 21:07:35.097000,267.588,33,476,7,98,2021-12-13 21:12:09.639000,94C0A878,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61b7b4f89bad3a6a7955756c,5e360848a42bce5c5fce0b89,APPROVED,2021-12-13 21:02:53.174000,2021-12-13 21:07:08.252000,255.078,53,251,1,100,2021-12-13 21:12:09.709000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61b7b5004f21b056e41f03df,601689ee246e5121a41fb230,APPROVED,2021-12-13 21:04:18.214000,2021-12-13 21:09:20.242000,302.028,37,141,2,99,2021-12-13 21:12:09.314000,94C0A878,South Africa,South Africa,Full-Time,English,South Africa,Male,Yes
61b7b5128a9730652067b2ec,609793ff6788d3183531de2b,APPROVED,2021-12-13 21:03:20.353000,2021-12-13 21:23:59.847000,1239.494,24,23,1,99,2021-12-13 21:39:27.004000,NOCODE,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
61b7b51a6537c16781f7b908,6150ea9490b88943d3a77092,RETURNED,2021-12-13 21:03:24.421000,,5746.630211,22,24,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b52b0d61291802a95b29,5c319c5f10677f0001ddced8,APPROVED,2021-12-13 21:03:44.961000,2021-12-13 21:06:54.973000,190.012,27,299,0,100,2021-12-13 21:12:09.563000,94C0A878,Australia,Australia,DATA EXPIRED,English,Australia,Male,DATA EXPIRED
61b7b53031324318acd6e0d7,5f394ce53b053607008f4b74,APPROVED,2021-12-13 21:03:46.244000,2021-12-13 21:05:56.081000,129.837,20,477,0,100,2021-12-13 21:12:09.468000,94C0A878,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
61b7b53b5f14615a3ccc99b9,5f2c0173c2a0880139c1edae,APPROVED,2021-12-13 21:03:57.843000,2021-12-13 21:05:40.828000,102.985,19,144,0,100,2021-12-13 21:12:09.391000,94C0A878,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,Yes
61b7b544fd0ce6b1af30b544,60dc4adb10e37b4433046e1d,RETURNED,2021-12-13 21:04:15.963000,,5695.165864,18,34,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b547f0576a8c6c1d8c5c,5c7c73feeaf40f0015c8f4be,APPROVED,2021-12-13 21:04:23.490000,2021-12-13 21:14:05.212000,581.722,62,250,2,99,2021-12-13 21:25:30.484000,94C0A878,United Kingdom,New Zealand,Full-Time,English,New Zealand,Male,No
61b7b54e384165cfd8f734fe,5c3ccb06337ac90001a4a9a0,RETURNED,2021-12-13 21:14:14.657000,,5096.506733,41,220,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b562cbeea7acda108520,5f0766baa1aa2f12767758cd,RETURNED,2021-12-13 21:04:34.977000,,5676.208293,65,377,5,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b56df4ee786c7d3fb233,5acb88eb5cd1050001627d9e,RETURNED,2021-12-13 21:04:54.522000,,5656.68841,27,371,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b59539c88f6cc896d10c,5df2a404dcd3e31be99e21a1,APPROVED,2021-12-13 21:05:32.120000,2021-12-13 21:09:44.796000,252.676,47,395,1,100,2021-12-13 21:12:09.172000,94C0A878,United Kingdom,United States,DATA EXPIRED,English,United States,Male,No
61b7b5a6c1cb7d36f30e6044,5bf1c9d332cb3b0001f6f1c3,RETURNED,2021-12-13 21:05:46.570000,,5604.686969,35,450,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b6245119b5be1adc7c7e,60670075662d19e13a79d7e9,APPROVED,2021-12-13 21:07:48.198000,2021-12-13 21:09:30.826000,102.628,21,103,0,100,2021-12-13 21:12:09.041000,94C0A878,Portugal,Portugal,Other,English,Portugal,Male,Yes
61b7b63ffec4e5735b0fa0e6,5fea1afc539a389dc0cfc46a,APPROVED,2021-12-13 21:08:16.942000,2021-12-13 21:11:24.899000,187.957,23,221,0,100,2021-12-13 21:12:08.969000,94C0A878,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
61b7b6ef4945f786bb721f34,61688a789b6c730911ab221a,APPROVED,2021-12-13 21:11:14.150000,2021-12-13 21:13:40.776000,146.626,23,67,0,100,2021-12-13 21:25:30.415000,94C0A878,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
61b7bb67c012991b1a87d6d3,5f4380bb7ca9ca5ca407fc04,APPROVED,2021-12-13 21:30:16.555000,2021-12-13 21:32:15.264000,118.709,57,97,3,97,2021-12-13 21:39:26.932000,94C0A878,Sri Lanka,United Kingdom,DATA EXPIRED,English,Sri Lanka,Female,DATA EXPIRED
61b7bb69c8ed046e6f25ca1c,60656a924c99543d12555b86,APPROVED,2021-12-13 21:30:50.600000,2021-12-13 21:38:43.753000,473.153,29,79,1,100,2021-12-13 21:39:26.850000,94C0A878,South Africa,South Africa,Part-Time,English,South Africa,Female,Yes
61b7beee026dd8774b40cdf9,5efcf3be07207311b09d14ab,APPROVED,2021-12-13 21:45:19.611000,2021-12-13 21:48:28.822000,189.211,42,160,4,97,2021-12-13 21:49:16.812000,94C0A878,United Kingdom,United Kingdom,Due to start a new job within the next month,English,United Kingdom,Female,No
61b7bef10aca662759a37d63,5eebc01d1b53c11438f3405b,RETURNED,2021-12-13 21:45:21.491000,,3229.968384,32,363,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7c328f3d70bcbcc57db03,610310f05510d2e94e1e5195,APPROVED,2021-12-13 22:03:22.142000,2021-12-13 22:06:41.426000,199.284,26,106,1,100,2021-12-13 22:08:40.797000,94C0A878,Canada,Canada,Full-Time,English,Canada,Female,Yes
