session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61a4f9f63e4bbc47e0aa7c38,5fe7b84b2c2ee6183a77eb84,APPROVED,2021-11-29 16:04:06.254000,2021-11-29 16:10:48.140000,401.886,27,108,2,99,2021-11-29 16:15:06.128000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes
61a4f9fb2266f4504143bd7c,60f8308726099d044d98e4ae,APPROVED,2021-11-29 16:04:14.266000,2021-11-29 16:07:33.436000,199.17,20,36,0,100,2021-11-29 16:09:02.577000,6BF0ED4F,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
61a4fa012f8814619adaaf49,604bd866aaf76cee7a7af909,APPROVED,2021-11-29 16:04:22.242000,2021-11-29 16:06:58.164000,155.922,21,146,0,100,2021-11-29 16:08:58.322000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4fa069745412e0b2f5653,6108197436261d806589e3cc,APPROVED,2021-11-29 16:04:24.278000,2021-11-29 16:06:34.299000,130.021,33,86,0,100,2021-11-29 16:09:02.463000,6BF0ED4F,Canada,Canada,Full-Time,English,Canada,Male,No
61a4fa0700594624047d3418,5eb45f0df625d52a7ebdf0ea,RETURNED,2021-11-29 16:04:24.729000,,2028.015617,21,537,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4fa09961996a9cd052d2b,5eefb6ecc9e3c81363bc53f5,APPROVED,2021-11-29 16:04:26.612000,2021-11-29 16:07:38.377000,191.765,24,281,2,100,2021-11-29 16:08:58.212000,6BF0ED4F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,Yes
61a4fa0c10c17b45d9b5f363,602b8155a5c8a32bbac81763,APPROVED,2021-11-29 16:04:30.207000,2021-11-29 16:09:40.928000,310.721,26,112,0,100,2021-11-29 16:15:06.030000,6BF0ED4F,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
61a4fa0fe40d780139c7807b,60743e408fd768b1a939ed4c,APPROVED,2021-11-29 16:04:37.360000,2021-11-29 16:06:36.670000,119.31,19,111,2,98,2021-11-29 16:09:02.208000,6BF0ED4F,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,No
61a4fa15efe840c829b7a78b,5e2e147d047efa000c6b833d,APPROVED,2021-11-29 16:04:37.202000,2021-11-29 16:06:47.471000,130.269,,493,0,100,2021-11-29 16:09:02.342000,6BF0ED4F,Canada,Canada,DATA EXPIRED,English,Canada,Male,DATA EXPIRED
61a4fa17387964470c887f48,60eca1011d09782da3e7b426,APPROVED,2021-11-29 16:04:43.820000,2021-11-29 16:07:00.922000,137.102,22,78,1,100,2021-11-29 16:09:02.088000,6BF0ED4F,Canada,Canada,Full-Time,English,Canada,Male,Yes
61a4fa28b6708b483bdc43ac,5d403ca7738a5b001995f974,APPROVED,2021-11-29 16:04:56.719000,2021-11-29 16:15:28.748000,632.029,37,383,0,100,2021-11-29 16:16:11.429000,6BF0ED4F,New Zealand,New Zealand,Unemployed (and job seeking),English,New Zealand,Male,No
61a4fa2d3ea112c470a80abb,5d59c40e9cd1c200018829ea,APPROVED,2021-11-29 16:05:01.070000,2021-11-29 16:07:30.113000,149.043,29,402,1,100,2021-11-29 16:09:01.985000,6BF0ED4F,Canada,Canada,Full-Time,English,Canada,Male,No
61a4fa31783a5f83d6016b07,5c912cc4833d710012ba013c,APPROVED,2021-11-29 16:05:09.584000,2021-11-29 16:08:53,223.416,20,433,4,98,2021-11-29 16:15:05.925000,6BF0ED4F,United Kingdom,United Kingdom,Other,English,United Kingdom,Male,Yes
61a4fa39e8f8e4761f090d92,616c4f1eacaf6dcc36160230,RETURNED,2021-11-29 16:05:16.525000,,1976.448407,52,255,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4fa3ad5769eba297b9b77,58a470a2ef58a9000119c101,APPROVED,2021-11-29 16:05:18.938000,2021-11-29 16:09:06.741000,227.803,33,797,2,100,2021-11-29 16:15:05.839000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4fa5310c17b45d9b5f368,5e852dd84fc423121601a0f8,APPROVED,2021-11-29 16:06:21.182000,2021-11-29 16:08:53.028000,151.846,25,107,2,99,2021-11-29 16:15:05.688000,6BF0ED4F,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
61a4fa77911d880640f93196,60a0f0a3304a7c10be7332d2,APPROVED,2021-11-29 16:06:18.120000,2021-11-29 16:09:17.408000,179.288,30,149,0,100,2021-11-29 16:15:05.763000,6BF0ED4F,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
61a4fa8320afabb8931594ab,6044de15c6d07557bd594f75,APPROVED,2021-11-29 16:06:30.877000,2021-11-29 16:12:33.072000,362.195,22,94,2,100,2021-11-29 16:15:05.596000,6BF0ED4F,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Male,Yes
