session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61a50853d267620e4e3db550,5dcefdea710dfc05309c2f77,APPROVED,2021-11-29 17:05:26.766000,2021-11-29 17:06:54.843000,88.077,53,827,10,97,2021-11-29 17:07:20.983000,42446E38,United States,United States,Full-Time,English,United States,Female,No
61a50857e1d3069b6c31443b,5e0f31a34fa02a656250044a,APPROVED,2021-11-29 17:05:27.697000,2021-11-29 17:08:27.433000,179.736,48,420,0,100,2021-11-29 17:11:44.464000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a50866cfacd2bb7239cb98,5fa43bb9a1da9605a34dcc0d,APPROVED,2021-11-29 17:05:42.096000,2021-11-29 17:08:44.754000,182.658,22,251,2,100,2021-11-29 17:11:44.381000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a50876b78cb724b04f7b78,595faee2135b5e0001928af8,APPROVED,2021-11-29 17:08:40.060000,2021-11-29 17:11:24.570000,164.51,34,201,2,100,2021-11-29 17:11:52.099000,42446E38,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,No
61a50877669611c136ea9bf3,605d5a6066ab82b353e53c15,APPROVED,2021-11-29 17:06:25.204000,2021-11-29 17:08:50.789000,145.585,24,228,3,99,2021-11-29 17:11:43.876000,42446E38,United States,Chile,Full-Time,English,United States,Female,No
61a5087a6371fa94e43fd0d2,6111c4e43d99ab2b71227181,APPROVED,2021-11-29 17:06:06.888000,2021-11-29 17:09:07.570000,180.682,18,69,0,100,2021-11-29 17:11:44.207000,42446E38,Australia,Australia,Other,English,Australia,Female,Yes
61a5087bd267620e4e3db551,5d6938ecf25a8e0001e44a11,APPROVED,2021-11-29 17:06:05.778000,2021-11-29 17:10:21.119000,255.341,46,178,1,100,2021-11-29 17:11:44.284000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61a5087fe8bbca4dcd37ccae,5f8b066742a6381ddae03d75,APPROVED,2021-11-29 17:06:11.620000,2021-11-29 17:09:05.617000,173.997,35,601,2,100,2021-11-29 17:11:44.125000,42446E38,United States,United States,Part-Time,English,United States,Male,No
61a50881b3dd955a4f722ecf,6169d947c10b18bb9541b6d9,APPROVED,2021-11-29 17:06:12.204000,2021-11-29 17:08:31.893000,139.689,32,52,0,100,2021-11-29 17:11:44.046000,42446E38,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
61a50883442ddb9121bd3415,58b74a11211f4500013aa629,APPROVED,2021-11-29 17:06:17.898000,2021-11-29 17:10:52.346000,274.448,61,1017,1,100,2021-11-29 17:11:43.952000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a508901b442064e71ca0fe,6102bdc9ec7510bd9eacb59f,APPROVED,2021-11-29 17:06:28.217000,2021-11-29 17:08:26.902000,118.685,48,69,1,100,2021-11-29 17:11:43.802000,42446E38,United Kingdom,United Kingdom,Part-Time,English,Ireland,Female,No
61a50891f9fb6bd8bfde9315,5748077a5e5491000e3bf711,RETURNED,2021-11-29 17:17:18.505000,,1322.535409,27,1096,13,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a508a3654b79b0a700f063,602a68f190ccb203ce5a66cf,APPROVED,2021-11-29 17:06:43.149000,2021-11-29 17:09:47.540000,184.391,20,90,2,98,2021-11-29 17:11:43.706000,42446E38,Poland,Poland,Unemployed (and job seeking),English,Poland,Male,Yes
61a508acaf6c346b1e082685,5d14e8b5bc2e6f001b048c50,RETURNED,2021-11-29 17:06:52.622000,,1948.458934,21,990,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a508af8f24c137c6b9e133,5ea1a77e8366db071365429f,APPROVED,2021-11-29 17:06:59.317000,2021-11-29 17:09:23.924000,144.607,44,186,0,100,2021-11-29 17:11:43.633000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a508c78f26f928e4e0fe79,5f32a8edb38900000896b87d,APPROVED,2021-11-29 17:07:21.800000,2021-11-29 17:09:42.737000,140.937,53,175,1,100,2021-11-29 17:11:43.554000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a508cb3859e9396cdf4471,5f8376e9c2a1d34fac44b0b3,APPROVED,2021-11-29 17:07:23.452000,2021-11-29 17:09:16.275000,112.823,24,144,0,100,2021-11-29 17:11:43.479000,42446E38,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,Yes
61a508d1e38ba481e78a1444,5ee92b925f0f482bb1e73668,APPROVED,2021-11-29 17:07:34.446000,2021-11-29 17:10:42.332000,187.886,42,1189,1,100,2021-11-29 17:11:43.317000,42446E38,United States,United States,DATA EXPIRED,English,United States,Male,No
61a508d2eafda912719b9771,5f8394cdd4459c14c000697e,APPROVED,2021-11-29 17:07:33.880000,2021-11-29 17:09:30.055000,116.175,33,190,0,100,2021-11-29 17:11:43.394000,42446E38,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
61a508de4848e692694f87b5,614de6fa0215b80b2d767768,APPROVED,2021-11-29 17:07:50.641000,2021-11-29 17:09:28.150000,97.509,41,173,0,100,2021-11-29 17:11:43.233000,42446E38,United States,United States,Full-Time,English,United States,Male,No
61a508e6fec22137e993d22e,6172699de105f1e69f47b3bd,APPROVED,2021-11-29 17:07:53.167000,2021-11-29 17:13:33.508000,340.341,27,38,0,100,2021-11-29 17:13:52.474000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a508f4ab12d7665adf86ae,610bd035f652bf4f1c072534,APPROVED,2021-11-29 17:08:07.484000,2021-11-29 17:09:53.483000,105.999,18,113,1,100,2021-11-29 17:11:43.148000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a50906026580daf9bcdcb5,611ff0a89e5a6e3738f3041a,APPROVED,2021-11-29 17:08:24.942000,2021-11-29 17:09:54.870000,89.928,20,78,1,99,2021-11-29 17:11:43.067000,42446E38,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
61a50907c7133b5462cb7a03,5bc63a7e186a6500016a127d,APPROVED,2021-11-29 17:08:26.719000,2021-11-29 17:10:22.287000,115.568,34,667,2,100,2021-11-29 17:11:42.989000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a509092dbcd2a951923489,5fa915e567510582b2104be1,APPROVED,2021-11-29 17:10:31.117000,2021-11-29 17:16:33.221000,362.104,49,135,2,100,2021-11-29 17:18:21.949000,42446E38,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
61a5091a886ed4864df39d8b,5bdc5287ee217b00012467d3,APPROVED,2021-11-29 17:08:45.074000,2021-11-29 17:10:29.484000,104.41,29,171,0,100,2021-11-29 17:11:42.913000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,DATA EXPIRED
61a5091decfb2dcb578f48f2,574dc90512d86b000f833ab0,APPROVED,2021-11-29 17:08:54.365000,2021-11-29 17:11:07.884000,133.519,35,1518,6,100,2021-11-29 17:11:42.763000,42446E38,United States,United States,Full-Time,English,United States,Male,No
61a5091ef9fb6bd8bfde9325,55e2dcb5c70c7a00112a58b0,APPROVED,2021-11-29 17:08:50.078000,2021-11-29 17:10:55.952000,125.874,32,492,7,99,2021-11-29 17:11:42.838000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a5093825d37d08848a5eef,5e701e3f2030ef5f9a230a14,APPROVED,2021-11-29 17:09:18.638000,2021-11-29 17:11:52.330000,153.692,44,96,0,100,2021-11-29 17:12:22.741000,42446E38,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
61a5093c57028a930d55876b,5dc6a4036a24b54b39a1474c,APPROVED,2021-11-29 17:09:23.320000,2021-11-29 17:10:53.413000,90.093,21,464,10,96,2021-11-29 17:11:42.687000,42446E38,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,Yes
61a50946d0d1073f9774c3ee,5d4f37939e116b0001c1fd1f,APPROVED,2021-11-29 17:09:29.829000,2021-11-29 17:12:00.209000,150.38,49,80,1,98,2021-11-29 17:12:22.618000,42446E38,United States,United States,Part-Time,English,United States,Male,No
61a50947d7d790218220c51b,5f846f83c82b620c0858a608,RETURNED,2021-11-29 17:19:27.330000,,1194.064061,36,299,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a50952df776c0e0096eee9,5b66ce776f0d0400010d678d,APPROVED,2021-11-29 17:09:38.933000,2021-11-29 17:11:41.093000,122.16,23,1124,3,100,2021-11-29 17:11:52.033000,42446E38,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
61a50961079c0d162a1a8e54,5ecc0ae50cf6970c228a6bd6,APPROVED,2021-11-29 17:09:53.319000,2021-11-29 17:14:08.830000,255.511,19,380,0,100,2021-11-29 17:14:21.919000,42446E38,Canada,Canada,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Canada,Male,Yes
61a5096af9fb6bd8bfde9329,60327d95fb5e6823d96d15a0,ACTIVE,2021-11-29 17:10:12.616000,,1748.83878,33,67,0,100,,,Zimbabwe,South Africa,DATA EXPIRED,English,Zimbabwe,Male,DATA EXPIRED
61a5096bd21ab38d83266e76,5eb192fcbb01520b5cae89ee,APPROVED,2021-11-29 17:10:05.806000,2021-11-29 17:12:05.607000,119.801,31,537,2,100,2021-11-29 17:12:22.491000,42446E38,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
61a50979ce4bf4f2f57f4ac4,60b9f3881c8faa41ec0adfe2,RETURNED,2021-11-29 17:10:26.607000,,1734.887523,23,38,1,95,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a50982ecfb2dcb578f48fb,5dcaf14b6a24b57c7203565d,APPROVED,2021-11-29 17:10:26.124000,2021-11-29 17:15:51.011000,324.887,25,55,0,100,2021-11-29 17:18:22.073000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a5098c7c0b1c875e42ea0e,5b03bbe9331e8100018f63cf,APPROVED,2021-11-29 17:10:36.605000,2021-11-29 17:14:08.522000,211.917,50,483,8,98,2021-11-29 17:14:21.827000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a509942005eabddf67551e,5f7c3541f5e7bd01afb03c66,APPROVED,2021-11-29 17:10:52.178000,2021-11-29 17:16:25.518000,333.34,22,139,1,100,2021-11-29 17:18:21.844000,42446E38,South Africa,South Africa,Other,English,South Africa,Male,Yes
61a5099c92e60a4ac94868e1,5dd01213f83c9f102a98ce84,APPROVED,2021-11-29 17:11:01.100000,2021-11-29 17:12:36.371000,95.271,26,308,2,100,2021-11-29 17:12:54.958000,42446E38,United States,United States,DATA EXPIRED,English,United States,Male,No
61a5099ed6c55f39eeb4b2e2,5a1ef4706e1ea9000125017e,APPROVED,2021-11-29 17:10:54.060000,2021-11-29 17:13:21.070000,147.01,61,555,8,98,2021-11-29 17:13:52.387000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a509a8c088b49633713385,5c8d6017c6e10f0001b1417d,APPROVED,2021-11-29 17:11:06.078000,2021-11-29 17:13:09.151000,123.073,20,574,3,99,2021-11-29 17:13:52.288000,42446E38,United States,United States,Other,English,United States,Male,Yes
61a50b0c78b8994acaaf86ab,6132572d113873b90f0c378d,APPROVED,2021-11-29 17:17:05.504000,2021-11-29 17:21:03.970000,238.466,55,19,0,100,2021-11-29 17:22:26.916000,42446E38,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61a50b30a764cc8450c12cf5,5f58ca2cc4e37f05525ef997,APPROVED,2021-11-29 17:17:40.888000,2021-11-29 17:19:43.434000,122.546,52,102,0,100,2021-11-29 17:22:26.806000,42446E38,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61a50f97acd9b0f9bcc429a9,5aeb628f5a2f4c0001a3b428,APPROVED,2021-11-29 17:36:26.269000,2021-11-29 17:38:25.154000,118.885,24,442,2,100,2021-11-29 17:38:39.087000,42446E38,United States,United States,Full-Time,English,United States,Male,No
